"num","treatment","temp","bug.id","tp.5","age.5","mass.5","tp.wander","mass.wander","age.wander","age.T8","instar.T8","mass.T8","age.T9","instar.T9","mass.T9","age.T10","instar.T10","mass.T10","age.T11","instar.T11","mass.T11","age.T12","instar.T12","mass.T12","age.T13","instar.T13","mass.T13","age.T14","instar.T14","mass.T14","age.T15","instar.T15","mass.T15","age.T16","instar.T16","mass.T16","age.T17","instar.T17","mass.T17","age.T18","instar.T18","mass.T18","age.T19","instar.T19","mass.T19","age.T20","instar.T20","mass.T20","age.T21","instar.T21","mass.T21","age.T22","instar.T22","mass.T22","age.T23","instar.T23","mass.T23","age.T24","instar.T24","mass.T24","age.T25","instar.T25","mass.T25","age.T26","instar.T26","mass.T26","age.T27","instar.T27","mass.T27","age.T28","instar.T28","mass.T28","age.T29","instar.T29","mass.T29","age.T30","instar.T30","mass.T30","age.T31","instar.T31","mass.T31","age.T32","instar.T32","mass.T32","age.T33","instar.T33","mass.T33","age.T34","instar.T34","mass.T34","age.T35","instar.T35","mass.T35","age.T36","instar.T36","mass.T36","mass.gain.T8","mass.gain.T9","mass.gain.T10","mass.gain.T11","mass.gain.T12","mass.gain.T13","mass.gain.T14","mass.gain.T15","mass.gain.T16","mass.gain.T17","mass.gain.T18","mass.gain.T19","mass.gain.T20","mass.gain.T21","mass.gain.T22","mass.gain.T23","mass.gain.T24","mass.gain.T25","mass.gain.T26","mass.gain.T27","mass.gain.T28","mass.gain.T29","mass.gain.T30","mass.gain.T31","mass.gain.T32","mass.gain.T33","mass.gain.T34","mass.gain.T35","mass.gain.T36","mass.gain.4","mass.gain.5","mass.gain.wan"
270,"control",30,"30_c_32","T11",129.1333333,1514.37,"T15",8551.98,218.3333333,97.3,4,1201.62,107.65,4,1199.23,120.6333333,4,1189.35,129.1333333,5,1514.37,144.15,5,2646.87,168.6833333,5,5560.42,194.3666667,"5",9616.43,218.3333333,"w",8551.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137.14,1134.75,1124.87,1449.89,2582.39,5495.94,9551.95,8487.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.87,1449.89,8487.5
272,"control",30,"30_c_34","T11",128.9,985.76,"T15",8516.29,218.1166667,97.13333333,4,997.79,107.7166667,4,1021.85,120.5,4,1011.84,128.9,5,985.76,144.3333333,5,2021.3,168.8333333,5,4975.17,194.2166667,"5",8773.11,218.1166667,"w",8516.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954.5,978.56,968.55,942.47,1978.01,4931.88,8729.82,8473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.01,942.47,8473
273,"control",30,"30_c_35","T14",193.8333333,834.35,"T20",7310.98,336.4333333,96.88333333,4,200.96,107.9,4,193.97,120.1,4,383.42,129.1833333,4,371.7,144.0666667,4,751.77,168.5,4,866.64,193.8333333,"5",834.35,217.7333333,"5",1152.72,241.2666667,"5",2294.62,264.75,"5",3946.39,289.4166667,"5",6198.36,312.5166667,"5",8130.16,336.4333333,"w",7310.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.52,160.53,349.98,338.26,718.33,833.2,800.91,1119.28,2261.18,3912.95,6164.92,8096.72,7277.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.52,800.91,7277.54
274,"control",30,"30_c_36","T13",168.9333333,1071.89,"T18",7556.84,288.9666667,96.73333333,4,661.95,107.95,4,923.94,120.1666667,4,1051.61,129.3666667,4,1146.69,144.1,4,1129.92,168.9333333,5,1071.89,194.3833333,"5",2294.18,217.8,"5",3646.19,241.4666667,"5",6699.93,265.0666667,"5",8808.73,288.9666667,"w",7556.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628.68,890.67,1018.34,1113.42,1096.65,1038.62,2260.91,3612.92,6666.66,8775.46,7523.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.63,1038.62,7523.57
275,"control",30,"30_c_37","T13",168.1333333,1182.89,"T17",8044.64,265.1166667,97.2,4,625.2,107.4333333,4,848.82,120.4833333,4,853.7,128.9166667,4,839.47,143.9,4,831.95,168.1333333,5,1182.89,194.0666667,"5",3304.77,217.6,"5",5987.95,241.4833333,"5",8350.62,265.1166667,"w",8044.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.12,809.74,814.62,800.39,792.87,1143.81,3265.69,5948.87,8311.54,8005.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.04,1143.81,8005.56
276,"control",30,"30_c_38","T11",129.1333333,1327.44,"T15",9081.3,218.05,97.26666667,4,987.26,107.3,4,1033.58,119.9,4,1025.14,129.1333333,5,1327.44,143.9166667,5,2739.65,168.4166667,5,6088.89,193.6666667,"5",9932.25,218.05,"w",9081.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,945.34,991.66,983.22,1285.52,2697.73,6046.97,9890.33,9039.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.09,1285.52,9039.38
28,"control",25,"25_c_1","T14",192.8,1279.56,"T19",12029.31,312.25,97.03333333,4,301.37,102.9666667,4,318.93,121.0166667,4,749.05,127.6666667,4,941.01,145.0166667,4,1395.33,168.9833333,4,1343.74,192.8,"5",1279.56,216.75,"5",2631.25,240.7666667,"5",5460.32,264.9833333,"5",9172.36,288.4,"5",12300.73,312.25,"w",12029.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.09,264.65,694.77,886.73,1341.05,1289.46,1225.28,2576.97,5406.04,9118.08,12246.45,11975.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.09,1225.28,11975.03
29,"control",25,"25_c_2","T13",166.6833333,2125.64,"T17",12466.35,262.25,94.95,4,1008.07,101.5666667,4,1116.97,119.25,4,1608.38,124.75,4,1607.25,144,4,1594.68,166.6833333,5,2125.64,191.8666667,"5",4608.47,216.55,"5",8331.05,239.55,"5",11902.51,262.25,"w",12466.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903.53,1012.43,1503.84,1502.71,1490.14,2021.1,4503.93,8226.51,11797.97,12361.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.29,2021.1,12361.81
295,"control",30,"30_c_40","T11",127.6666667,1624.22,"T15",10818.56,217.2833333,96.9,4,1596.73,104.3666667,4,1548.33,120.4166667,4,1537.75,127.6666667,5,1624.22,145.0666667,5,3508.18,169.1833333,5,6684.87,194,"5",9506.35,217.2833333,"w",10818.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1542.2,1493.8,1483.22,1569.69,3453.65,6630.34,9451.82,10764.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.73,1569.69,10764.03
296,"control",30,"30_c_41","T11",127.2,1348.8,"T16",10461.79,241.6,96.78333333,4,1298.15,104.5833333,4,1418.88,120.3166667,4,1409.68,127.2,5,1348.8,144.5,5,1440.49,169.2666667,5,3727.69,193.95,"5",7617.37,217.1,"5",11576.57,241.6,"w",10461.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252.49,1373.22,1364.02,1303.14,1394.83,3682.03,7571.71,11530.91,10416.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8,1303.14,10416.13
297,"control",30,"30_c_42","T11",126.9833333,1260.22,"T15",8678.6,217.1333333,96.55,4,1194.12,103.9166667,4,1278.23,120.3666667,4,1250.03,126.9833333,5,1260.22,144.8833333,5,2770.37,169.4833333,5,4161.47,193.7833333,"5",7900.52,217.1333333,"w",8678.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151.33,1235.44,1207.24,1217.43,2727.58,4118.68,7857.73,8635.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.08,1217.43,8635.81
3,"control",30,"30_c_3","T11",125.9833333,1519.11,"T15",9204.25,215.3833333,95.85,4,1365.77,101.95,4,1468.92,119.7333333,4,1431.18,125.9833333,5,1519.11,143.9666667,5,2861.67,167.2833333,5,5527.88,191.7166667,"5",9075.73,215.3833333,"w",9204.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1308.54,1411.69,1373.95,1461.88,2804.44,5470.65,9018.5,9147.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.74,1461.88,9147.02
30,"control",25,"25_c_3","T14",192.5666667,2121.15,"T18",12056.18,286.1166667,94.85,4,451.64,101.6,4,584.86,119.15,4,975.59,124.3,4,1103.92,143.8,4,1626.55,166.7166667,4,1566.62,192.5666667,"5",2121.15,216.3666667,"5",4239.45,239.2333333,"5",8113.34,261.8833333,"5",11382.9,286.1166667,"w",12056.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.67,538.89,929.62,1057.95,1580.58,1520.65,2075.18,4193.48,8067.37,11336.93,12010.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.36,2075.18,12010.21
31,"control",25,"25_c_4","T14",191.9666667,1949.41,"T18",11044.75,286.05,94.91666667,4,389.41,101.2666667,4,499.97,118.85,4,968.44,124.6166667,4,1123.05,144.0333333,4,1453.15,166.5,4,1498.99,191.9666667,"5",1949.41,215.9,"5",4099.13,239.6833333,"5",7294.81,261.9166667,"5",10359.02,286.05,"w",11044.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327.01,437.57,906.04,1060.65,1390.75,1436.59,1887.01,4036.73,7232.41,10296.62,10982.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.43,1887.01,10982.35
332,"control",25,"25_c_26","T14",192.9666667,2091.67,"T19",13531.9,313.25,96.58333333,4,424.78,103.7,4,560.52,120.7,4,976.1,128.8166667,4,1119.41,145.2166667,4,1709.62,168.4666667,4,1707.02,192.9666667,"5",2091.67,217.2666667,"5",3889.87,241.0333333,"5",7459,265.4166667,"5",11236.18,289.25,"5",14245.02,313.25,"w",13531.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.15,511.89,927.47,1070.78,1660.99,1658.39,2043.04,3841.24,7410.37,11187.55,14196.39,13483.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.7,2043.04,13483.27
333,"control",25,"25_c_27","T14",193.0666667,2384.82,"T18",13323.56,289.9333333,96.58333333,4,444.19,103.6333333,4,615.15,120.7166667,4,991.67,128.75,4,1329.22,144.9166667,4,1915.61,168.6166667,4,1921.13,193.0666667,"5",2384.82,217.4,"5",5241.24,240.9166667,"5",8053.32,265.0333333,"5",12379.88,289.9333333,"w",13323.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.38,559.34,935.86,1273.41,1859.8,1865.32,2329.01,5185.43,7997.51,12324.07,13267.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.56,2329.01,13267.75
334,"control",25,"25_c_28","T13",168.2,1654.07,"T18",13244.96,289.9166667,96.26666667,4,471.4,103.7666667,4,652.07,120.4833333,4,1218.96,128.85,4,1534.99,145.05,4,1520.72,168.2,5,1654.07,193.0833333,"5",3361.41,217.0333333,"5",7205.93,240.9333333,"5",10722.45,264.9333333,"5",14107.14,289.9166667,"w",13244.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.23,601.9,1168.79,1484.82,1470.55,1603.9,3311.24,7155.76,10672.28,14056.97,13194.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.78,1603.9,13194.79
335,"control",25,"25_c_29","T14",193.2666667,2249.91,"T18",12642.72,289.8333333,96.2,4,375.09,103.7666667,4,423.44,120.4166667,4,813.38,128.85,4,1152.88,144.9833333,4,1683.53,168.4,4,1689.99,193.2666667,"5",2249.91,216.7333333,"5",5081.5,240.45,"5",8448.89,265.0666667,"5",11734.86,289.8333333,"w",12642.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.78,382.13,772.07,1111.57,1642.22,1648.68,2208.6,5040.19,8407.58,11693.55,12601.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.85,2208.6,12601.41
336,"control",25,"25_c_30","T14",192.7833333,2098.31,"T18",11370.09,289.75,96.78333333,4,391.82,103.0833333,4,508.77,120.8666667,4,983.01,128.5,4,1246.53,145.2833333,4,1788.96,167.9666667,4,1747.06,192.7833333,"5",2098.31,217.2166667,"5",4834.75,240.45,"5",7381.41,264.95,"5",10032.69,289.75,"w",11370.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.87,463.82,938.06,1201.58,1744.01,1702.11,2053.36,4789.8,7336.46,9987.74,11325.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.49,2053.36,11325.14
337,"control",25,"25_c_31","T13",168.1166667,1540.74,"T17",10485.93,264.9333333,96.7,4,446.55,103.0666667,4,598.87,120.7833333,4,1153.82,128.15,4,1309.95,145.1833333,4,1262.03,168.1166667,5,1540.74,193.0166667,"5",3543.13,217.3,"5",6242.87,240.85,"5",9053.29,264.9333333,"w",10485.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.38,554.7,1109.65,1265.78,1217.86,1496.57,3498.96,6198.7,9009.12,10441.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.42,1496.57,10441.76
338,"control",25,"25_c_32","T14",193.0833333,1526.23,"T19",11354.23,313.05,96.48333333,4,328.05,103.2166667,4,439.81,120.55,4,774.99,128.5166667,4,799.67,144.75,4,1236.76,168.3833333,4,1358.8,193.0833333,"5",1526.23,216.7333333,"5",3419.07,240.6,"5",5840.61,264.75,"5",7889.34,288.9666667,"5",10965.44,313.05,"w",11354.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.76,396.52,731.7,756.38,1193.47,1315.51,1482.94,3375.78,5797.32,7846.05,10922.15,11310.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.46,1482.94,11310.94
339,"control",25,"25_c_33","T14",192.9166667,1488.72,"T19",11643.19,312.7666667,96.1,4,216.88,103.5333333,4,269.52,120.3333333,4,550.31,128.6166667,4,725.07,144.8833333,4,1150.87,167.95,4,1282.81,192.9166667,"5",1488.72,217.0833333,"5",3037.05,240.4333333,"5",5412.37,264.7833333,"5",8636.77,289.5666667,"5",11135.41,312.7666667,"w",11643.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.28,225.92,506.71,681.47,1107.27,1239.21,1445.12,2993.45,5368.77,8593.17,11091.81,11599.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.28,1445.12,11599.59
340,"control",25,"25_c_34","T14",192.7166667,1943.73,"T19",10141.77,312.8833333,96.35,4,431.09,103.3,4,573.41,120.5666667,4,975.12,128.1166667,4,1181.54,144.9333333,4,1432.78,168.1166667,4,1423.39,192.7166667,"5",1943.73,216.9166667,"5",2855.56,240.7833333,"5",5924.43,265.0333333,"5",7419.8,288.9833333,"5",10776.17,312.8833333,"w",10141.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.06,533.38,935.09,1141.51,1392.75,1383.36,1903.7,2815.53,5884.4,7379.77,10736.14,10101.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.75,1903.7,10101.74
341,"control",25,"25_c_35","T13",169.2666667,1793.43,"T17",10429.78,265.65,96.83333333,4,589.75,104.7,4,716.85,121.2166667,4,1289.48,127.85,4,1426.53,144.2666667,4,1380.98,169.2666667,5,1793.43,193.1833333,"5",4179.41,216.8333333,"5",7415.19,240.9,"5",10579.68,265.65,"w",10429.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.75,674.85,1247.48,1384.53,1338.98,1751.43,4137.41,7373.19,10537.68,10387.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.77,1751.43,10387.78
342,"control",25,"25_c_36","T13",169.35,2349.79,"T17",13113.57,265.55,96.86666667,4,692.85,104.5666667,4,969.93,121.3166667,4,1733.47,127.7333333,4,1747.49,144.3,4,1714.74,169.35,5,2349.79,193.2166667,"5",5331.23,216.6833333,"5",8507.86,240.9166667,"5",12061.43,265.55,"w",13113.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.01,915.09,1678.63,1692.65,1659.9,2294.95,5276.39,8453.02,12006.59,13058.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.49,2294.95,13058.73
343,"control",25,"25_c_37","T14",193.2833333,2247.26,"T18",11913.23,289.1,96.86666667,4,431.75,104.7,4,571.15,121.2,4,898.44,127.75,4,1080.89,144.2333333,4,1724.59,169.1666667,4,1712.7,193.2833333,"5",2247.26,216.9166667,"5",4373.42,241,"5",6794.07,265.4666667,"5",8841.01,289.1,"w",11913.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.07,519.47,846.76,1029.21,1672.91,1661.02,2195.58,4321.74,6742.39,8789.33,11861.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.4,2195.58,11861.55
344,"control",25,"25_c_38","T13",169.2333333,1496.94,"T18",10490.82,289.0333333,96.76666667,4,411.46,104.5666667,4,579.51,121.2833333,4,1090.8,127.6333333,4,1288.68,144.2666667,4,1299.18,169.2333333,5,1496.94,193.2,"5",2915.18,216.8166667,"5",5645.55,240.9,"5",8000.86,265.3833333,"5",10665.11,289.0333333,"w",10490.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.1,543.15,1054.44,1252.32,1262.82,1460.58,2878.82,5609.19,7964.5,10628.75,10454.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.08,1460.58,10454.46
